date,source_cutoff,house,primary,incumbent,challenger,challenger_rank,actual,actual_rank_canonical,outcome,inc_support5,inc_support10,inc_family_support,inc_weighted_rr,chal_support5,chal_support10,chal_family_support,chal_weighted_rr,support5_adv,support10_adv,family_adv,weighted_rr_adv,rr_adv,inc_primary_only,inc_low_diversity,challenger_multi_support,challenger_multi_family,primary_member_count
2026-07-15,2026-07-14,Ghaziabad,G_SQUARE_HARMONICS,27,42,6,77,25,NEUTRAL,2,2,2,0.26907034141128655,0,2,2,0.09878110374058964,-2,0,0,-0.17028923767069692,-0.9717589560172899,0,0,1,1,1
2026-07-15,2026-07-14,Ghaziabad,G_SQUARE_HARMONICS,27,52,7,77,25,NEUTRAL,2,2,2,0.26907034141128655,1,3,2,0.1158771466299611,-1,1,0,-0.15319319478132545,-0.8806289193933308,0,0,1,1,1
2026-07-15,2026-07-14,Ghaziabad,G_SQUARE_HARMONICS,27,62,8,77,25,NEUTRAL,2,2,2,0.26907034141128655,0,1,1,0.05112106975675385,-2,-1,-1,-0.2179492716545327,-1.2533692711790585,0,0,0,0,1
2026-07-15,2026-07-14,Gali,G_SQUARE,73,00,6,08,29,NEUTRAL,1,1,1,0.058644472829993,1,4,4,0.15266515021087784,0,3,3,0.09402067738088485,0.5830669908383281,1,1,1,1,1
2026-07-15,2026-07-14,Gali,G_SQUARE,73,22,7,08,29,NEUTRAL,1,1,1,0.058644472829993,2,5,5,0.3188632253424316,1,4,4,0.2602187525124386,1.5977701912207392,1,1,1,1,1
2026-07-15,2026-07-14,Gali,G_SQUARE,73,33,8,08,29,NEUTRAL,1,1,1,0.058644472829993,0,1,1,0.06716255091618192,-1,0,0,0.008518078086188922,0.06297902513220816,1,1,0,0,1
2026-07-16,2026-07-15,Deshawar,ECHO_7,62,26,6,28,34,NEUTRAL,2,3,3,0.17784157860215388,4,5,5,0.37541153644140834,2,2,2,0.19756995783925446,1.0774847832382561,0,0,1,1,1
2026-07-16,2026-07-15,Deshawar,ECHO_7,62,97,7,28,34,NEUTRAL,2,3,3,0.17784157860215388,2,4,4,0.1950806057459738,0,1,1,0.01723902714381992,0.14418251770455703,0,0,1,1,1
2026-07-16,2026-07-15,Deshawar,ECHO_7,62,75,8,28,34,NEUTRAL,2,3,3,0.17784157860215388,0,1,1,0.06132901786778164,-2,-2,-2,-0.11651256073437224,-0.7038248638135709,0,0,0,0,1
2026-07-16,2026-07-15,Faridabad,DATE_TRIAD,03,24,6,15,25,NEUTRAL,1,3,3,0.14921690291974818,0,1,1,0.1030248051808225,-1,-2,-2,-0.04619209773892567,-0.2560309032297866,0,0,0,0,1
2026-07-16,2026-07-15,Faridabad,DATE_TRIAD,03,79,7,15,25,NEUTRAL,1,3,3,0.14921690291974818,1,3,3,0.13394447117418248,0,0,0,-0.015272431745565695,-0.06831645276790421,0,0,1,1,1
2026-07-16,2026-07-15,Faridabad,DATE_TRIAD,03,02,8,15,25,NEUTRAL,1,3,3,0.14921690291974818,0,3,3,0.1391256939695695,-1,0,0,-0.010091208950178676,-0.030811030368018688,0,0,1,1,1
2026-07-16,2026-07-15,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,33,72,6,05,33,NEUTRAL,2,2,2,0.275957621972175,2,2,2,0.12632890598874294,0,0,0,-0.14962871598343205,-0.9526332161441086,0,0,1,1,2
2026-07-16,2026-07-15,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,33,28,7,05,33,NEUTRAL,2,2,2,0.275957621972175,1,1,1,0.1135787647878347,-1,-1,-1,-0.1623788571843403,-1.0354798640944867,0,0,0,0,2
2026-07-16,2026-07-15,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,33,78,8,05,33,NEUTRAL,2,2,2,0.275957621972175,1,3,3,0.13402646811886126,-1,1,1,-0.14193115385331373,-0.8803852685876549,0,0,1,1,2
2026-07-16,2026-07-15,Gali,G_SQUARE,80,00,6,90,91,NEUTRAL,4,6,5,0.37215680254125183,1,5,4,0.16568610744623205,-3,-1,-1,-0.20647069509501978,-1.274498806681216,0,0,1,1,1
2026-07-16,2026-07-15,Gali,G_SQUARE,80,22,7,90,91,NEUTRAL,4,6,5,0.37215680254125183,0,2,2,0.09616171562193297,-4,-4,-3,-0.27599508691931884,-1.6837988171658977,0,0,1,1,1
2026-07-16,2026-07-15,Gali,G_SQUARE,80,33,8,90,91,NEUTRAL,4,6,5,0.37215680254125183,3,5,5,0.4843406918433063,-1,-1,0,0.11218388930205447,0.7249444165064363,0,0,1,1,1
2026-07-17,2026-07-16,Deshawar,ECHO_7,73,60,6,32,38,NEUTRAL,3,4,4,0.1858745414589053,1,3,2,0.11042820615337731,-2,-1,-2,-0.075446335305528,-0.4100371907015551,0,0,1,1,1
2026-07-17,2026-07-16,Deshawar,ECHO_7,73,00,7,32,38,NEUTRAL,3,4,4,0.1858745414589053,4,7,6,0.7406974954037092,1,3,2,0.554822953944804,3.5888636393661764,0,0,1,1,1
2026-07-17,2026-07-16,Deshawar,ECHO_7,73,01,8,32,38,NEUTRAL,3,4,4,0.1858745414589053,1,4,4,0.18433010922369034,-2,0,0,-0.0015444322352149709,0.05995475456109767,0,0,1,1,1
2026-07-17,2026-07-16,Faridabad,DATE_TRIAD,04,35,6,30,39,NEUTRAL,3,5,5,0.23161883530590976,0,1,1,0.08059315861006765,-3,-4,-4,-0.1510256766958421,-0.8924960437246965,0,0,0,0,1
2026-07-17,2026-07-16,Faridabad,DATE_TRIAD,04,46,7,30,39,NEUTRAL,3,5,5,0.23161883530590976,2,5,4,0.21460079222483047,-1,0,-1,-0.017018043081079293,-0.058401667291967385,0,0,1,1,1
2026-07-17,2026-07-16,Faridabad,DATE_TRIAD,04,55,8,30,39,NEUTRAL,3,5,5,0.23161883530590976,0,3,3,0.09798348426853716,-3,-2,-2,-0.13363535103737262,-0.7576357599086808,0,0,1,1,1
2026-07-17,2026-07-16,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,77,6,30,57,NEUTRAL,2,2,2,0.13621525033055187,4,5,5,0.3489316384696542,2,3,3,0.21271638813910232,1.3250156699964046,0,0,1,1,2
2026-07-17,2026-07-16,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,54,7,30,57,NEUTRAL,2,2,2,0.13621525033055187,1,3,3,0.11242805502167656,-1,1,1,-0.02378719530887531,-0.11958413169401871,0,0,1,1,2
2026-07-17,2026-07-16,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,04,8,30,57,NEUTRAL,2,2,2,0.13621525033055187,1,6,5,0.187940277437963,-1,4,3,0.051725027107411115,0.3482871251615113,0,0,1,1,2
2026-07-17,2026-07-16,Gali,G_SQUARE,91,00,6,14,14,NEUTRAL,1,3,3,0.10281329675068378,5,7,6,0.41645640966799985,4,4,3,0.31364311291731606,1.8809562077770827,0,0,1,1,1
2026-07-17,2026-07-16,Gali,G_SQUARE,91,11,7,14,14,NEUTRAL,1,3,3,0.10281329675068378,0,1,1,0.10009690083217007,-1,-2,-2,-0.002716395918513706,-0.02370195784953877,0,0,0,0,1
2026-07-17,2026-07-16,Gali,G_SQUARE,91,44,8,14,14,NEUTRAL,1,3,3,0.10281329675068378,3,4,4,0.4451656982622354,2,1,1,0.3423524015115516,2.222268497797134,0,0,1,1,1
2026-07-18,2026-07-17,Deshawar,ECHO_7,65,56,6,85,87,NEUTRAL,1,1,1,0.0679261900467908,1,2,2,0.09980706103409492,0,1,1,0.03188087098730412,0.21800402369227884,1,1,1,1,1
2026-07-18,2026-07-17,Deshawar,ECHO_7,65,46,7,85,87,NEUTRAL,1,1,1,0.0679261900467908,1,3,3,0.24060595870554685,0,2,2,0.17267976865875606,1.2496164735811595,1,1,1,1,1
2026-07-18,2026-07-17,Deshawar,ECHO_7,65,08,8,85,87,NEUTRAL,1,1,1,0.0679261900467908,1,2,2,0.10353779444067875,0,1,1,0.03561160439388794,0.2500311913947339,1,1,1,1,1
2026-07-18,2026-07-17,Faridabad,DATE_TRIAD,05,30,6,07,17,NEUTRAL,1,6,6,0.19285374594766297,5,7,6,0.5873933609522839,4,1,0,0.3945396150046209,2.4914223958846384,0,0,1,1,1
2026-07-18,2026-07-17,Faridabad,DATE_TRIAD,05,46,7,07,17,NEUTRAL,1,6,6,0.19285374594766297,0,1,1,0.06233285233940965,-1,-5,-5,-0.1305208936082533,-0.8078945856979787,0,0,0,0,1
2026-07-18,2026-07-17,Faridabad,DATE_TRIAD,05,35,8,07,17,NEUTRAL,1,6,6,0.19285374594766297,0,1,1,0.07835595722400937,-1,-5,-5,-0.1144977887236536,-0.6988889529751929,0,0,0,0,1
2026-07-18,2026-07-17,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,05,93,6,51,75,NEUTRAL,4,7,6,0.2752338225759796,1,1,1,0.0967491054456173,-3,-6,-5,-0.17848471713036232,-1.1056451451595521,0,0,0,0,2
2026-07-18,2026-07-17,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,05,99,7,51,75,NEUTRAL,4,7,6,0.2752338225759796,2,3,3,0.12695896583212238,-2,-4,-3,-0.14827485674385724,-0.9237252711446261,0,0,1,1,2
2026-07-18,2026-07-17,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,05,77,8,51,75,NEUTRAL,4,7,6,0.2752338225759796,4,5,5,0.334170513543108,0,-2,-1,0.05893669096712839,0.3798668925833819,0,0,1,1,2
2026-07-18,2026-07-17,Gali,G_SQUARE,66,77,6,80,88,NEUTRAL,1,1,1,0.06318765797588284,1,2,2,0.11053349413050863,0,1,1,0.04734583615462579,0.30994985203914593,1,1,1,1,1
2026-07-18,2026-07-17,Gali,G_SQUARE,66,99,7,80,88,NEUTRAL,1,1,1,0.06318765797588284,2,3,3,0.2558483044669774,1,2,2,0.1926606464910946,1.2096285472758137,1,1,1,1,1
2026-07-18,2026-07-17,Gali,G_SQUARE,66,14,8,80,88,NEUTRAL,1,1,1,0.06318765797588284,4,5,5,0.5299396697487296,3,4,4,0.4667520117728468,2.994266099266307,1,1,1,1,1
2026-07-19,2026-07-18,Deshawar,ECHO_7,31,13,6,16,25,NEUTRAL,2,2,2,0.13258300593361894,2,3,3,0.1899167498249963,0,1,1,0.05733374389137735,0.3791002694743817,0,0,1,1,1
2026-07-19,2026-07-18,Deshawar,ECHO_7,31,73,7,16,25,NEUTRAL,2,2,2,0.13258300593361894,3,4,4,0.19887604328933642,1,2,2,0.06629303735571748,0.40926468450760556,0,0,1,1,1
2026-07-19,2026-07-18,Deshawar,ECHO_7,31,76,8,16,25,NEUTRAL,2,2,2,0.13258300593361894,0,1,1,0.06849167187282018,-2,-1,-1,-0.06409133406079875,-0.3922063871248527,0,0,0,0,1
2026-07-19,2026-07-18,Faridabad,DATE_TRIAD,57,24,6,83,85,NEUTRAL,1,2,2,0.09326784604231654,0,2,2,0.10494665453017321,-1,0,0,0.01167880848785667,0.0906047531407379,0,0,1,1,1
2026-07-19,2026-07-18,Faridabad,DATE_TRIAD,57,33,7,83,85,NEUTRAL,1,2,2,0.09326784604231654,0,3,3,0.1112712501118531,-1,1,1,0.018003404069536558,0.14344713264867603,0,0,1,1,1
2026-07-19,2026-07-18,Faridabad,DATE_TRIAD,57,39,8,83,85,NEUTRAL,1,2,2,0.09326784604231654,0,3,3,0.09530861367579016,-1,1,1,0.0020407676334736197,0.050626600834894675,0,0,1,1,1
2026-07-19,2026-07-18,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,06,86,6,45,34,NEUTRAL,3,4,4,0.3902811566941257,1,1,1,0.09654705724525091,-2,-3,-3,-0.2937340994488748,-1.804900348244031,0,0,0,0,2
2026-07-19,2026-07-18,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,06,11,7,45,34,NEUTRAL,3,4,4,0.3902811566941257,2,4,4,0.3228037645726116,-1,0,0,-0.0674773921215141,-0.47781479896880374,0,0,1,1,2
2026-07-19,2026-07-18,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,06,88,8,45,34,NEUTRAL,3,4,4,0.3902811566941257,1,1,1,0.09299802899892125,-2,-3,-3,-0.2972831276952045,-1.813294164212738,0,0,0,0,2
2026-07-19,2026-07-18,Gali,G_SQUARE,82,00,6,57,64,NEUTRAL,1,1,1,0.06377334032155954,1,6,5,0.16401390109198635,0,5,4,0.10024056077042681,0.5997375791228261,1,1,1,1,1
2026-07-19,2026-07-18,Gali,G_SQUARE,82,22,7,57,64,NEUTRAL,1,1,1,0.06377334032155954,0,2,2,0.09630896631115955,-1,1,1,0.03253562598960001,0.18700530009012323,1,1,1,1,1
2026-07-19,2026-07-18,Gali,G_SQUARE,82,33,8,57,64,NEUTRAL,1,1,1,0.06377334032155954,0,2,2,0.09624956764233537,-1,1,1,0.03247622732077583,0.2033891240419971,1,1,1,1,1
2026-07-20,2026-07-19,Deshawar,ECHO_7,25,33,6,83,85,NEUTRAL,1,1,1,0.09230090079290063,1,3,3,0.24160936287375784,0,2,2,0.1493084620808572,0.9960471690799452,1,1,1,1,1
2026-07-20,2026-07-19,Deshawar,ECHO_7,25,93,7,83,85,NEUTRAL,1,1,1,0.09230090079290063,1,3,3,0.14539558096274535,0,2,2,0.05309468016984473,0.3663385906241161,1,1,1,1,1
2026-07-20,2026-07-19,Deshawar,ECHO_7,25,47,8,83,85,NEUTRAL,1,1,1,0.09230090079290063,1,2,2,0.1889623587665449,0,1,1,0.09666145797364428,0.7627668909904154,1,1,1,1,1
2026-07-20,2026-07-19,Faridabad,DATE_TRIAD,90,68,6,47,55,NEUTRAL,1,1,1,0.06609981297345899,0,1,1,0.06601889096197333,-1,0,0,-8.092201148565681e-05,0.00999877491347162,1,1,0,0,1
2026-07-20,2026-07-19,Faridabad,DATE_TRIAD,90,94,7,47,55,NEUTRAL,1,1,1,0.06609981297345899,0,2,2,0.08343791828496099,-1,1,1,0.017338105311501997,0.12729285670877494,1,1,1,1,1
2026-07-20,2026-07-19,Faridabad,DATE_TRIAD,90,13,8,47,55,NEUTRAL,1,1,1,0.06609981297345899,4,5,5,0.3207281610118208,3,4,4,0.25462834803836176,1.4318889920252829,1,1,1,1,1
2026-07-20,2026-07-19,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,49,22,6,32,62,NEUTRAL,3,4,4,0.2665140782122935,2,3,3,0.2920349049196846,-1,-1,-1,0.025520826707391087,0.14389417950527972,0,0,1,1,2
2026-07-20,2026-07-19,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,49,55,7,32,62,NEUTRAL,3,4,4,0.2665140782122935,1,2,1,0.09311808253575167,-2,-2,-3,-0.17339599567654185,-1.022794161551983,0,0,1,0,2
2026-07-20,2026-07-19,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,49,94,8,32,62,NEUTRAL,3,4,4,0.2665140782122935,0,2,2,0.1082936081139826,-3,-2,-2,-0.15822047009831092,-0.9125292313519942,0,0,1,1,2
2026-07-20,2026-07-19,Gali,RASHI_FAMILY,54,40,6,54,5,DAMAGE,2,2,2,0.15188806059003196,1,3,3,0.1461968995350994,-1,1,1,-0.005691161054932559,0.029096351563281275,0,0,1,1,1
2026-07-20,2026-07-19,Gali,RASHI_FAMILY,54,77,7,54,5,DAMAGE,2,2,2,0.15188806059003196,2,4,4,0.2951039906113398,0,2,2,0.14321593002130784,0.8822384896192242,0,0,1,1,1
2026-07-20,2026-07-19,Gali,RASHI_FAMILY,54,17,8,54,5,DAMAGE,2,2,2,0.15188806059003196,0,1,1,0.07928094451199416,-2,-1,-1,-0.0726071160780378,-0.42587064287842824,0,0,0,0,1
2026-07-21,2026-07-20,Deshawar,ECHO_7,71,17,6,73,1,NEUTRAL,2,4,4,0.16062615892777582,1,2,2,0.15892800029271806,-1,-2,-2,-0.0016981586350577615,0.011039361822862137,0,0,1,1,1
2026-07-21,2026-07-20,Deshawar,ECHO_7,71,26,7,73,1,NEUTRAL,2,4,4,0.16062615892777582,1,4,4,0.19064523009084303,-1,0,0,0.030019071163067207,0.1586004557707501,0,0,1,1,1
2026-07-21,2026-07-20,Deshawar,ECHO_7,71,80,8,73,1,NEUTRAL,2,4,4,0.16062615892777582,0,1,1,0.04568658631800909,-2,-3,-3,-0.11493957260976673,-0.6962605116745431,0,0,0,0,1
2026-07-21,2026-07-20,Faridabad,DATE_TRIAD,21,79,6,06,17,NEUTRAL,1,1,1,0.1082222545799247,0,1,1,0.09292551902504109,-1,0,0,-0.015296735554883603,-0.07057236922054066,1,1,0,0,1
2026-07-21,2026-07-20,Faridabad,DATE_TRIAD,21,95,7,06,17,NEUTRAL,1,1,1,0.1082222545799247,0,2,2,0.08526701531507051,-1,1,1,-0.022955239264854183,-0.12807323257035524,1,1,1,1,1
2026-07-21,2026-07-20,Faridabad,DATE_TRIAD,21,02,8,06,17,NEUTRAL,1,1,1,0.1082222545799247,0,3,3,0.11278099245442458,-1,2,2,0.0045587378744998824,0.036967141789814306,1,1,1,1,1
2026-07-21,2026-07-20,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,51,13,6,82,92,NEUTRAL,4,6,6,0.2707377906272964,1,1,1,0.1280990954107143,-3,-5,-5,-0.14263869521658212,-0.8742539961729136,0,0,0,0,2
2026-07-21,2026-07-20,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,51,22,7,82,92,NEUTRAL,4,6,6,0.2707377906272964,1,2,1,0.17040428912303798,-3,-4,-5,-0.10033350150425843,-0.6171360800686705,0,0,1,0,2
2026-07-21,2026-07-20,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,51,23,8,82,92,NEUTRAL,4,6,6,0.2707377906272964,3,5,4,0.3798699040131139,-1,-1,-2,0.10913211338581746,0.6774684896076555,0,0,1,1,2
2026-07-21,2026-07-20,Gali,RASHI_FAMILY,40,77,6,11,37,NEUTRAL,2,3,3,0.12769896157608196,1,2,2,0.10345538879108147,-1,-1,-1,-0.024243572785000486,-0.16627715927894815,0,0,1,1,1
2026-07-21,2026-07-20,Gali,RASHI_FAMILY,40,80,7,11,37,NEUTRAL,2,3,3,0.12769896157608196,2,3,3,0.10632189253481167,0,0,0,-0.02137706904127029,-0.11564666319054062,0,0,1,1,1
2026-07-21,2026-07-20,Gali,RASHI_FAMILY,40,18,8,11,37,NEUTRAL,2,3,3,0.12769896157608196,0,1,1,0.07637469595773554,-2,-2,-2,-0.051324265618346424,-0.3487454830491743,0,0,0,0,1
2026-07-22,2026-07-21,Deshawar,ECHO_7,40,04,6,05,14,NEUTRAL,1,2,2,0.1060174073195529,0,4,4,0.11951712969066468,-1,2,2,0.013499722371111772,0.11293636498097093,0,0,1,1,1
2026-07-22,2026-07-21,Deshawar,ECHO_7,40,83,7,05,14,NEUTRAL,1,2,2,0.1060174073195529,3,4,4,0.19958059238930945,2,2,2,0.09356318506975654,0.5601323292034562,0,0,1,1,1
2026-07-22,2026-07-21,Deshawar,ECHO_7,40,46,8,05,14,NEUTRAL,1,2,2,0.1060174073195529,1,3,3,0.12162376928846556,0,1,1,0.015606361968912658,0.12123315789932598,0,0,1,1,1
2026-07-22,2026-07-21,Faridabad,DATE_TRIAD,51,80,6,34,42,NEUTRAL,2,2,2,0.16486639297976552,0,1,1,0.0712248380122232,-2,-1,-1,-0.09364155496754233,-0.6207578152686533,0,0,0,0,1
2026-07-22,2026-07-21,Faridabad,DATE_TRIAD,51,96,7,34,42,NEUTRAL,2,2,2,0.16486639297976552,0,2,2,0.07600838127628147,-2,0,0,-0.08885801170348405,-0.5830062112812031,0,0,1,1,1
2026-07-22,2026-07-21,Faridabad,DATE_TRIAD,51,00,8,34,42,NEUTRAL,2,2,2,0.16486639297976552,1,7,6,0.19392549760082614,-1,5,4,0.029059104621060622,0.10554815366187276,0,0,1,1,1
2026-07-22,2026-07-21,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,02,04,6,09,72,NEUTRAL,2,4,3,0.21770283963557066,1,3,3,0.15158227628858878,-1,-1,0,-0.06612056334698188,-0.37565158666046095,0,0,1,1,2
2026-07-22,2026-07-21,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,02,33,7,09,72,NEUTRAL,2,4,3,0.21770283963557066,3,3,3,0.3344130667544835,1,-1,0,0.11671022711891285,0.6767155548734498,0,0,1,1,2
2026-07-22,2026-07-21,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,02,08,8,09,72,NEUTRAL,2,4,3,0.21770283963557066,1,2,2,0.18016989547838877,-1,-2,-1,-0.03753294415718189,-0.1655564963989622,0,0,1,1,2
2026-07-22,2026-07-21,Gali,RASHI_FAMILY,11,75,6,40,45,NEUTRAL,7,7,6,0.9249741293026699,1,2,2,0.09697692076230569,-6,-5,-4,-0.8279972085403642,-5.273937254670158,0,0,1,1,1
2026-07-22,2026-07-21,Gali,RASHI_FAMILY,11,80,7,40,45,NEUTRAL,7,7,6,0.9249741293026699,1,6,6,0.19285369729180993,-6,-1,0,-0.73212043201086,-4.696259866819415,0,0,1,1,1
2026-07-22,2026-07-21,Gali,RASHI_FAMILY,11,18,8,40,45,NEUTRAL,7,7,6,0.9249741293026699,1,2,2,0.12684232925062472,-6,-5,-4,-0.7981318000520452,-5.121695131985717,0,0,1,1,1
2026-07-23,2026-07-22,Deshawar,ECHO_7,24,42,6,20,4,NEUTRAL,1,1,1,0.08860284983463179,0,1,1,0.059137497461558074,-1,0,0,-0.029465352373073718,-0.18174673349683795,1,1,0,0,1
2026-07-23,2026-07-22,Deshawar,ECHO_7,24,71,7,20,4,NEUTRAL,1,1,1,0.08860284983463179,0,2,2,0.0749971186842955,-1,1,1,-0.013605731150336295,-0.08953724974762317,1,1,1,1,1
2026-07-23,2026-07-22,Deshawar,ECHO_7,24,97,8,20,4,NEUTRAL,1,1,1,0.08860284983463179,0,1,1,0.04854995907768728,-1,0,0,-0.040052890756944515,-0.2449335738620549,1,1,0,0,1
2026-07-23,2026-07-22,Faridabad,DATE_TRIAD,90,99,6,39,43,NEUTRAL,2,2,2,0.11365021709605545,3,4,4,0.5811547967569017,1,2,2,0.4675045796608463,2.6874633165067,0,0,1,1,1
2026-07-23,2026-07-22,Faridabad,DATE_TRIAD,90,01,7,39,43,NEUTRAL,2,2,2,0.11365021709605545,1,5,4,0.17954795872391005,-1,3,2,0.0658977416278546,0.5112449734462521,0,0,1,1,1
2026-07-23,2026-07-22,Faridabad,DATE_TRIAD,90,02,8,39,43,NEUTRAL,2,2,2,0.11365021709605545,1,4,3,0.17754429603398936,-1,2,1,0.0638940789379339,0.5318674472765734,0,0,1,1,1
2026-07-23,2026-07-22,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,32,6,54,21,NEUTRAL,3,4,4,0.25901918359357473,3,4,4,0.2775289089160266,0,0,0,0.018509725322451875,0.17886300175197012,0,0,1,1,2
2026-07-23,2026-07-22,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,79,7,54,21,NEUTRAL,3,4,4,0.25901918359357473,1,1,1,0.06463060058219929,-2,-3,-3,-0.19438858301137546,-1.1677410574764227,0,0,0,0,2
2026-07-23,2026-07-22,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,45,07,8,54,21,NEUTRAL,3,4,4,0.25901918359357473,0,1,1,0.10527795609908133,-3,-3,-3,-0.1537412274944934,-0.9189259724143208,0,0,0,0,2
2026-07-23,2026-07-22,Gali,G_SQUARE,64,00,6,43,63,NEUTRAL,1,1,1,0.06417356634502759,3,7,6,0.35244193811539437,2,6,5,0.2882683717703668,1.7497579243233576,1,1,1,1,1
2026-07-23,2026-07-22,Gali,G_SQUARE,64,55,7,43,63,NEUTRAL,1,1,1,0.06417356634502759,0,1,1,0.0631170311686043,-1,0,0,-0.00105653517642329,-0.0036159886163504296,1,1,0,0,1
2026-07-23,2026-07-22,Gali,G_SQUARE,64,66,8,43,63,NEUTRAL,1,1,1,0.06417356634502759,0,2,2,0.08557764778126051,-1,1,1,0.021404081436232916,0.12839847493470485,1,1,1,1,1
2026-07-24,2026-07-23,Deshawar,ECHO_7,39,93,6,69,72,NEUTRAL,1,1,1,0.09774045949924244,0,1,1,0.06308966069775661,-1,0,0,-0.03465079880148583,-0.21030082163021968,1,1,0,0,1
2026-07-24,2026-07-23,Deshawar,ECHO_7,39,67,7,69,72,NEUTRAL,1,1,1,0.09774045949924244,1,2,2,0.13753389983240838,0,1,1,0.03979344033316594,0.28113009875096817,1,1,1,1,1
2026-07-24,2026-07-23,Deshawar,ECHO_7,39,73,8,69,72,NEUTRAL,1,1,1,0.09774045949924244,3,4,4,0.3132588948327438,2,3,3,0.21551843533350135,1.2636038725575212,1,1,1,1,1
2026-07-24,2026-07-23,Faridabad,HARUF_PYRAMID+DATE_TRIAD,00,19,6,76,46,NEUTRAL,4,6,5,0.3865506204494781,1,1,1,0.15429064922230046,-3,-5,-4,-0.23225997122717762,-1.4233474633474177,0,0,0,0,2
2026-07-24,2026-07-23,Faridabad,HARUF_PYRAMID+DATE_TRIAD,00,03,7,76,46,NEUTRAL,4,6,5,0.3865506204494781,3,6,5,0.275979146362718,-1,0,0,-0.1105714740867601,-0.6472168583805316,0,0,1,1,2
2026-07-24,2026-07-23,Faridabad,HARUF_PYRAMID+DATE_TRIAD,00,62,8,76,46,NEUTRAL,4,6,5,0.3865506204494781,1,2,2,0.13786253887897182,-3,-4,-3,-0.24868808157050626,-1.5193150027924718,0,0,1,1,2
2026-07-24,2026-07-23,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,00,49,6,73,90,NEUTRAL,3,6,6,0.4244935688990251,1,3,2,0.12585672049386779,-2,-3,-4,-0.29863684840515736,-1.7162751832432792,0,0,1,1,2
2026-07-24,2026-07-23,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,00,11,7,73,90,NEUTRAL,3,6,6,0.4244935688990251,2,4,4,0.315548556584276,-1,-2,-2,-0.10894501231474912,-0.5166108956539557,0,0,1,1,2
2026-07-24,2026-07-23,Ghaziabad,G_SQUARE_HARMONICS+MODEL_F,00,99,8,73,90,NEUTRAL,3,6,6,0.4244935688990251,1,3,2,0.23845511031966599,-2,-3,-4,-0.18603845857935913,-1.0644012035446937,0,0,1,1,2
2026-07-24,2026-07-23,Gali,G_SQUARE,77,88,6,72,90,NEUTRAL,3,3,3,0.2942645999916421,0,2,2,0.09895056265872362,-3,-1,-1,-0.1953140373329185,-1.1940097892704802,0,0,1,1,1
2026-07-24,2026-07-23,Gali,G_SQUARE,77,19,7,72,90,NEUTRAL,3,3,3,0.2942645999916421,1,3,3,0.16272931709970562,-2,0,0,-0.1315352828919365,-0.8185534158930987,0,0,1,1,1
2026-07-24,2026-07-23,Gali,G_SQUARE,77,89,8,72,90,NEUTRAL,3,3,3,0.2942645999916421,0,1,1,0.068089130455729,-3,-2,-2,-0.2261754695359131,-1.385001750039971,0,0,0,0,1
2026-07-25,2026-07-24,Deshawar,ECHO_7,91,19,6,89,91,NEUTRAL,1,1,1,0.06947751570460191,0,1,1,0.08739069608366495,-1,0,0,0.017913180379063046,0.12059103576990388,1,1,0,0,1
2026-07-25,2026-07-24,Deshawar,ECHO_7,91,14,7,89,91,NEUTRAL,1,1,1,0.06947751570460191,1,3,3,0.1322539503377337,0,2,2,0.0627764346331318,0.42408853913040495,1,1,1,1,1
2026-07-25,2026-07-24,Deshawar,ECHO_7,91,46,8,89,91,NEUTRAL,1,1,1,0.06947751570460191,0,1,1,0.06269392211880499,-1,0,0,-0.006783593585796915,-0.026935315439194252,1,1,0,0,1
2026-07-25,2026-07-24,Faridabad,HARUF_PYRAMID+DATE_TRIAD,42,32,6,32,6,RESCUE,0,2,2,0.11198278817993386,3,6,6,0.2469495521469395,3,4,4,0.13496676396700563,0.8324160418687103,0,0,1,1,2
